"province_name","province_code","county_name","county_code","age_group","male","female"
"فارس","07","ارسنجان","0717","95-99",2,7
"فارس","07","ارسنجان","0717",">100",2,1
"فارس","07","خرم بید","0718","0-4",2628,2411
"فارس","07","خرم بید","0718","5-9",2206,2190
"فارس","07","خرم بید","0718","10-14",1927,1769
"فارس","07","خرم بید","0718","15-19",1664,1585
"فارس","07","خرم بید","0718","20-24",1793,1678
"فارس","07","خرم بید","0718","25-29",2633,2559
"فارس","07","خرم بید","0718","30-34",2960,2883
"فارس","07","خرم بید","0718","35-39",2324,2190
"فارس","07","خرم بید","0718","40-44",1759,1678
"فارس","07","خرم بید","0718","45-49",1500,1380
"فارس","07","خرم بید","0718","50-54",1121,1155
"فارس","07","خرم بید","0718","55-59",1025,1079
"فارس","07","خرم بید","0718","60-64",655,774
"فارس","07","خرم بید","0718","65-69",380,492
"فارس","07","خرم بید","0718","70-74",302,395
"فارس","07","خرم بید","0718","75-79",310,300
"فارس","07","خرم بید","0718","80-84",265,195
"فارس","07","خرم بید","0718","85-89",148,112
"فارس","07","خرم بید","0718","90-94",54,35
"فارس","07","خرم بید","0718","95-99",4,2
"فارس","07","خرم بید","0718",">100",1,1
"فارس","07","زرین دشت","0719","0-4",4112,3921
"فارس","07","زرین دشت","0719","5-9",3659,3557
"فارس","07","زرین دشت","0719","10-14",2990,2948
"فارس","07","زرین دشت","0719","15-19",2744,2736
"فارس","07","زرین دشت","0719","20-24",3341,3127
"فارس","07","زرین دشت","0719","25-29",4284,3947
"فارس","07","زرین دشت","0719","30-34",3925,3697
"فارس","07","زرین دشت","0719","35-39",3519,3372
"فارس","07","زرین دشت","0719","40-44",2183,2012
"فارس","07","زرین دشت","0719","45-49",1433,1458
"فارس","07","زرین دشت","0719","50-54",1234,1253
"فارس","07","زرین دشت","0719","55-59",1197,1244
"فارس","07","زرین دشت","0719","60-64",1014,1118
"فارس","07","زرین دشت","0719","65-69",456,698
"فارس","07","زرین دشت","0719","70-74",241,335
"فارس","07","زرین دشت","0719","75-79",303,256
"فارس","07","زرین دشت","0719","80-84",238,195
"فارس","07","زرین دشت","0719","85-89",174,163
"فارس","07","زرین دشت","0719","90-94",53,41
"فارس","07","زرین دشت","0719","95-99",10,9
"فارس","07","زرین دشت","0719",">100",0,2
"فارس","07","قیر و کارزین","0720","0-4",3564,3429
"فارس","07","قیر و کارزین","0720","5-9",3100,2930
"فارس","07","قیر و کارزین","0720","10-14",2720,2522
"فارس","07","قیر و کارزین","0720","15-19",2300,2175
"فارس","07","قیر و کارزین","0720","20-24",3188,2688
"فارس","07","قیر و کارزین","0720","25-29",4480,4077
"فارس","07","قیر و کارزین","0720","30-34",4171,3927
"فارس","07","قیر و کارزین","0720","35-39",3485,3206
"فارس","07","قیر و کارزین","0720","40-44",2531,2473
"فارس","07","قیر و کارزین","0720","45-49",1715,1685
"فارس","07","قیر و کارزین","0720","50-54",1340,1315
"فارس","07","قیر و کارزین","0720","55-59",1194,1200
"فارس","07","قیر و کارزین","0720","60-64",999,1084
"فارس","07","قیر و کارزین","0720","65-69",632,724
"فارس","07","قیر و کارزین","0720","70-74",339,365
"فارس","07","قیر و کارزین","0720","75-79",407,323
"فارس","07","قیر و کارزین","0720","80-84",276,231
"فارس","07","قیر و کارزین","0720","85-89",169,130
"فارس","07","قیر و کارزین","0720","90-94",46,38
"فارس","07","قیر و کارزین","0720","95-99",7,13
"فارس","07","قیر و کارزین","0720",">100",2,3
"فارس","07","مهر","0721","0-4",3848,3740
"فارس","07","مهر","0721","5-9",3137,2943
"فارس","07","مهر","0721","10-14",2652,2500
"فارس","07","مهر","0721","15-19",2309,2270
"فارس","07","مهر","0721","20-24",2608,2595
"فارس","07","مهر","0721","25-29",3744,3649
"فارس","07","مهر","0721","30-34",3754,3582
"فارس","07","مهر","0721","35-39",2874,2632
"فارس","07","مهر","0721","40-44",2158,1896
"فارس","07","مهر","0721","45-49",1438,1477
"فارس","07","مهر","0721","50-54",1022,1052
"فارس","07","مهر","0721","55-59",1083,1051
"فارس","07","مهر","0721","60-64",806,936
"فارس","07","مهر","0721","65-69",557,751
"فارس","07","مهر","0721","70-74",228,326
"فارس","07","مهر","0721","75-79",245,309
"فارس","07","مهر","0721","80-84",194,136
"فارس","07","مهر","0721","85-89",144,90
"فارس","07","مهر","0721","90-94",42,29
"فارس","07","مهر","0721","95-99",5,8
"فارس","07","مهر","0721",">100",5,2
"فارس","07","فراشبند","0722","0-4",2338,2207
"فارس","07","فراشبند","0722","5-9",1986,1848
"فارس","07","فراشبند","0722","10-14",1812,1640
"فارس","07","فراشبند","0722","15-19",1335,1470
"فارس","07","فراشبند","0722","20-24",1847,1721
"فارس","07","فراشبند","0722","25-29",2559,2414
"فارس","07","فراشبند","0722","30-34",2514,2403
"فارس","07","فراشبند","0722","35-39",2180,2060
"فارس","07","فراشبند","0722","40-44",1504,1515
"فارس","07","فراشبند","0722","45-49",1312,1272
"فارس","07","فراشبند","0722","50-54",787,903
"فارس","07","فراشبند","0722","55-59",823,890
"فارس","07","فراشبند","0722","60-64",607,800
"فارس","07","فراشبند","0722","65-69",455,557
"فارس","07","فراشبند","0722","70-74",250,328
"فارس","07","فراشبند","0722","75-79",278,229
"فارس","07","فراشبند","0722","80-84",189,151
"فارس","07","فراشبند","0722","85-89",118,101
"فارس","07","فراشبند","0722","90-94",26,15
"فارس","07","فراشبند","0722","95-99",5,6
"فارس","07","فراشبند","0722",">100",1,3
"فارس","07","پاسارگاد","0723","0-4",1326,1251
"فارس","07","پاسارگاد","0723","5-9",1338,1205
"فارس","07","پاسارگاد","0723","10-14",1199,1118
"فارس","07","پاسارگاد","0723","15-19",988,915
"فارس","07","پاسارگاد","0723","20-24",1226,1115
"فارس","07","پاسارگاد","0723","25-29",1615,1518
"فارس","07","پاسارگاد","0723","30-34",1705,1593
"فارس","07","پاسارگاد","0723","35-39",1259,1313
"فارس","07","پاسارگاد","0723","40-44",1100,1133
"فارس","07","پاسارگاد","0723","45-49",998,884
"فارس","07","پاسارگاد","0723","50-54",779,707
"فارس","07","پاسارگاد","0723","55-59",611,583
"فارس","07","پاسارگاد","0723","60-64",382,494
"فارس","07","پاسارگاد","0723","65-69",205,327
"فارس","07","پاسارگاد","0723","70-74",151,204
"فارس","07","پاسارگاد","0723","75-79",194,167
"فارس","07","پاسارگاد","0723","80-84",162,124
"فارس","07","پاسارگاد","0723","85-89",103,71
"فارس","07","پاسارگاد","0723","90-94",29,18
"فارس","07","پاسارگاد","0723","95-99",2,4
"فارس","07","پاسارگاد","0723",">100",1,1
"فارس","07","خنج","0724","0-4",2328,2200
"فارس","07","خنج","0724","5-9",2003,1948
"فارس","07","خنج","0724","10-14",1671,1641
"فارس","07","خنج","0724","15-19",1531,1489
"فارس","07","خنج","0724","20-24",1804,1706
"فارس","07","خنج","0724","25-29",2139,2075
"فارس","07","خنج","0724","30-34",2262,2202
"فارس","07","خنج","0724","35-39",1686,1774
"فارس","07","خنج","0724","40-44",1296,1410
"فارس","07","خنج","0724","45-49",1025,1032
"فارس","07","خنج","0724","50-54",777,799
"فارس","07","خنج","0724","55-59",585,710
"فارس","07","خنج","0724","60-64",487,550
"فارس","07","خنج","0724","65-69",342,442
"فارس","07","خنج","0724","70-74",185,233
"فارس","07","خنج","0724","75-79",235,227
"فارس","07","خنج","0724","80-84",134,131
"فارس","07","خنج","0724","85-89",98,96
"فارس","07","خنج","0724","90-94",43,43
"فارس","07","خنج","0724","95-99",4,13
"فارس","07","خنج","0724",">100",3,0
"فارس","07","سروستان","0725","0-4",1649,1562
"فارس","07","سروستان","0725","5-9",1589,1542
"فارس","07","سروستان","0725","10-14",1369,1329
"فارس","07","سروستان","0725","15-19",1204,1253
"فارس","07","سروستان","0725","20-24",1466,1419
"فارس","07","سروستان","0725","25-29",2092,1959
"فارس","07","سروستان","0725","30-34",2235,1969
"فارس","07","سروستان","0725","35-39",1766,1673
"فارس","07","سروستان","0725","40-44",1397,1297
"فارس","07","سروستان","0725","45-49",1273,1103
"فارس","07","سروستان","0725","50-54",904,813
"فارس","07","سروستان","0725","55-59",789,776
"فارس","07","سروستان","0725","60-64",564,575
"فارس","07","سروستان","0725","65-69",315,421
"فارس","07","سروستان","0725","70-74",228,323
"فارس","07","سروستان","0725","75-79",244,264
"فارس","07","سروستان","0725","80-84",209,173
"فارس","07","سروستان","0725","85-89",139,113
"فارس","07","سروستان","0725","90-94",64,39
"فارس","07","سروستان","0725","95-99",9,4
"فارس","07","سروستان","0725",">100",0,2
"فارس","07","رستم","0726","0-4",1957,1974
"فارس","07","رستم","0726","5-9",1748,1652
"فارس","07","رستم","0726","10-14",1360,1304
"فارس","07","رستم","0726","15-19",1251,1351
"فارس","07","رستم","0726","20-24",1893,1742
"فارس","07","رستم","0726","25-29",2702,2529
"فارس","07","رستم","0726","30-34",2569,2418
"فارس","07","رستم","0726","35-39",1761,1931
"فارس","07","رستم","0726","40-44",1525,1732
"فارس","07","رستم","0726","45-49",1188,1423
"فارس","07","رستم","0726","50-54",783,983
"فارس","07","رستم","0726","55-59",900,1078
"فارس","07","رستم","0726","60-64",702,823
"فارس","07","رستم","0726","65-69",428,572
"فارس","07","رستم","0726","70-74",223,324
"فارس","07","رستم","0726","75-79",316,250
"فارس","07","رستم","0726","80-84",315,235
"فارس","07","رستم","0726","85-89",190,122
"فارس","07","رستم","0726","90-94",52,48
"فارس","07","رستم","0726","95-99",8,19
"فارس","07","رستم","0726",">100",3,2
"فارس","07","گراش","0727","0-4",2878,2647
"فارس","07","گراش","0727","5-9",2458,2331
"فارس","07","گراش","0727","10-14",2198,2002
"فارس","07","گراش","0727","15-19",2082,1952
"فارس","07","گراش","0727","20-24",2268,2174
"فارس","07","گراش","0727","25-29",2874,2748
"فارس","07","گراش","0727","30-34",2899,2790
"فارس","07","گراش","0727","35-39",2367,2098
"فارس","07","گراش","0727","40-44",1772,1691
"فارس","07","گراش","0727","45-49",1475,1412
"فارس","07","گراش","0727","50-54",1239,1115
"فارس","07","گراش","0727","55-59",963,1028
"فارس","07","گراش","0727","60-64",737,813
"فارس","07","گراش","0727","65-69",515,566
"فارس","07","گراش","0727","70-74",285,302
"فارس","07","گراش","0727","75-79",257,282
"فارس","07","گراش","0727","80-84",173,189
"فارس","07","گراش","0727","85-89",106,121
"فارس","07","گراش","0727","90-94",39,35
"فارس","07","گراش","0727","95-99",8,6
"فارس","07","گراش","0727",">100",9,3
"فارس","07","کوار","0728","0-4",4714,4345
"فارس","07","کوار","0728","5-9",4291,4023
"فارس","07","کوار","0728","10-14",3430,3270
"فارس","07","کوار","0728","15-19",2843,2791
"فارس","07","کوار","0728","20-24",3243,3270
"فارس","07","کوار","0728","25-29",4708,4415
"فارس","07","کوار","0728","30-34",4765,4562
"فارس","07","کوار","0728","35-39",3735,3494
"فارس","07","کوار","0728","40-44",2947,2485
"فارس","07","کوار","0728","45-49",2448,2168
"فارس","07","کوار","0728","50-54",1833,1660
"فارس","07","کوار","0728","55-59",1307,1290
"فارس","07","کوار","0728","60-64",1083,1033
"فارس","07","کوار","0728","65-69",543,724
"فارس","07","کوار","0728","70-74",421,442
"فارس","07","کوار","0728","75-79",334,284
"فارس","07","کوار","0728","80-84",319,197
"فارس","07","کوار","0728","85-89",211,128
"فارس","07","کوار","0728","90-94",59,50
"فارس","07","کوار","0728","95-99",8,5
"فارس","07","کوار","0728",">100",2,3
"فارس","07","خرامه","0729","0-4",2595,2418
"فارس","07","خرامه","0729","5-9",2439,2377
"فارس","07","خرامه","0729","10-14",1979,1891
"فارس","07","خرامه","0729","15-19",1574,1585
"فارس","07","خرامه","0729","20-24",2155,1971
"فارس","07","خرامه","0729","25-29",3213,2879
"فارس","07","خرامه","0729","30-34",3119,3042
"فارس","07","خرامه","0729","35-39",2623,2457
"فارس","07","خرامه","0729","40-44",2017,1849
"فارس","07","خرامه","0729","45-49",1547,1511
"فارس","07","خرامه","0729","50-54",1225,1127
"فارس","07","خرامه","0729","55-59",1096,1072
"فارس","07","خرامه","0729","60-64",727,892
"فارس","07","خرامه","0729","65-69",512,689
"فارس","07","خرامه","0729","70-74",340,438
"فارس","07","خرامه","0729","75-79",331,295
"فارس","07","خرامه","0729","80-84",257,172
"فارس","07","خرامه","0729","85-89",208,126
"فارس","07","خرامه","0729","90-94",53,44
"فارس","07","خرامه","0729","95-99",9,4
"فارس","07","خرامه","0729",">100",2,4
"کرمان","08","بافت","0801","0-4",3655,3458
"کرمان","08","بافت","0801","5-9",3152,2988
"کرمان","08","بافت","0801","10-14",2906,2806
"کرمان","08","بافت","0801","15-19",3163,3007
"کرمان","08","بافت","0801","20-24",3778,3391
"کرمان","08","بافت","0801","25-29",4646,4193
"کرمان","08","بافت","0801","30-34",4373,4131
