"province_name","province_code","county_name","county_code","gender","status","Elementary school","Middle school","High school","College","Higher education","Other education","Illitrate","Unknown"
"گلستان","27","گنبدکاووس","2706","Female","Unemployed",727,430,227,822,1976,0,199,0
"گلستان","27","مینودشت","2707","Male","Active",4036,3781,1954,3810,3161,39,3435,0
"گلستان","27","مینودشت","2707","Male","Unemployed",189,366,274,509,412,0,144,0
"گلستان","27","مینودشت","2707","Female","Active",555,326,185,541,1363,1,734,0
"گلستان","27","مینودشت","2707","Female","Unemployed",53,51,35,148,343,0,27,0
"گلستان","27","آق قلا","2708","Male","Active",8689,10891,3767,5719,2832,61,3910,0
"گلستان","27","آق قلا","2708","Male","Unemployed",674,1368,596,786,551,1,203,0
"گلستان","27","آق قلا","2708","Female","Active",1414,532,183,517,936,9,1611,0
"گلستان","27","آق قلا","2708","Female","Unemployed",160,107,40,151,325,0,67,0
"گلستان","27","کلاله","2709","Male","Active",7191,7894,3174,5341,3397,45,4342,0
"گلستان","27","کلاله","2709","Male","Unemployed",658,1188,702,914,664,1,212,0
"گلستان","27","کلاله","2709","Female","Active",1621,651,242,589,1161,5,1852,0
"گلستان","27","کلاله","2709","Female","Unemployed",212,126,63,168,383,1,80,0
"گلستان","27","آزادشهر","2710","Male","Active",4984,5529,2950,5393,3687,30,2396,0
"گلستان","27","آزادشهر","2710","Male","Unemployed",464,859,641,911,676,0,147,0
"گلستان","27","آزادشهر","2710","Female","Active",733,374,261,835,1627,7,685,0
"گلستان","27","آزادشهر","2710","Female","Unemployed",98,104,98,366,516,2,44,0
"گلستان","27","رامیان","2711","Male","Active",5787,5078,2450,4007,2051,49,3343,5
"گلستان","27","رامیان","2711","Male","Unemployed",444,540,384,568,347,1,202,1
"گلستان","27","رامیان","2711","Female","Active",1084,468,213,646,1095,10,1201,0
"گلستان","27","رامیان","2711","Female","Unemployed",65,52,32,142,306,2,44,0
"گلستان","27","مراوه تپه","2712","Male","Active",5418,3112,1299,1675,1368,26,2700,0
"گلستان","27","مراوه تپه","2712","Male","Unemployed",895,807,365,450,358,4,215,0
"گلستان","27","مراوه تپه","2712","Female","Active",2269,372,100,183,371,2,1998,0
"گلستان","27","مراوه تپه","2712","Female","Unemployed",279,73,26,75,128,0,95,0
"گلستان","27","گمیشان","2713","Male","Active",3692,5106,1900,4040,1695,13,1173,0
"گلستان","27","گمیشان","2713","Male","Unemployed",568,1180,433,835,455,2,100,0
"گلستان","27","گمیشان","2713","Female","Active",907,504,106,451,631,1,871,0
"گلستان","27","گمیشان","2713","Female","Unemployed",189,181,41,210,279,0,44,0
"گلستان","27","گالیکش","2714","Male","Active",3511,4015,1908,3123,2095,51,2162,0
"گلستان","27","گالیکش","2714","Male","Unemployed",273,495,306,456,396,5,123,0
"گلستان","27","گالیکش","2714","Female","Active",626,374,183,452,885,12,758,0
"گلستان","27","گالیکش","2714","Female","Unemployed",54,66,36,104,251,5,55,0
"گیلان","01","آستارا","0101","Male","Active",3865,5936,2545,7112,4458,34,1476,2
"گیلان","01","آستارا","0101","Male","Unemployed",107,330,266,685,740,2,24,0
"گیلان","01","آستارا","0101","Female","Active",554,437,228,698,1984,7,696,0
"گیلان","01","آستارا","0101","Female","Unemployed",50,100,61,176,666,0,43,0
"گیلان","01","آستانه اشرفیه","0102","Male","Active",6538,8838,2557,7768,3526,36,3375,0
"گیلان","01","آستانه اشرفیه","0102","Male","Unemployed",239,553,280,779,695,1,101,0
"گیلان","01","آستانه اشرفیه","0102","Female","Active",630,675,268,1192,1931,6,781,0
"گیلان","01","آستانه اشرفیه","0102","Female","Unemployed",38,83,48,307,702,1,19,0
"گیلان","01","بندرانزلی","0103","Male","Active",4003,7256,3570,13511,8746,96,1191,1
"گیلان","01","بندرانزلی","0103","Male","Unemployed",228,840,563,1745,1673,15,65,0
"گیلان","01","بندرانزلی","0103","Female","Active",579,857,485,2770,5191,26,412,0
"گیلان","01","بندرانزلی","0103","Female","Unemployed",43,163,138,941,2188,6,15,0
"گیلان","01","تالش","0104","Male","Active",12215,11998,4286,11524,8308,77,7517,0
"گیلان","01","تالش","0104","Male","Unemployed",403,625,366,1129,1487,5,265,0
"گیلان","01","تالش","0104","Female","Active",1405,1028,432,1600,3637,6,2058,0
"گیلان","01","تالش","0104","Female","Unemployed",149,160,74,424,1324,0,98,0
"گیلان","01","رشت","0105","Male","Active",44664,54091,18857,77498,60500,499,13202,2
"گیلان","01","رشت","0105","Male","Unemployed",2158,3836,2174,8106,8992,15,734,0
"گیلان","01","رشت","0105","Female","Active",4282,4891,2131,16228,37984,109,3191,1
"گیلان","01","رشت","0105","Female","Unemployed",324,727,434,3949,11601,10,139,0
"گیلان","01","رودبار","0106","Male","Active",3400,4931,2037,6968,4612,39,1678,0
"گیلان","01","رودبار","0106","Male","Unemployed",162,441,349,1097,1019,0,72,0
"گیلان","01","رودبار","0106","Female","Active",378,357,157,811,1840,6,449,0
"گیلان","01","رودبار","0106","Female","Unemployed",32,62,24,236,720,0,12,0
"گیلان","01","رودسر","0107","Male","Active",6485,8532,3246,12172,7725,159,3645,0
"گیلان","01","رودسر","0107","Male","Unemployed",130,401,249,1164,1577,2,72,0
"گیلان","01","رودسر","0107","Female","Active",696,798,332,1990,4398,33,1022,0
"گیلان","01","رودسر","0107","Female","Unemployed",32,76,39,481,1761,4,14,0
"گیلان","01","صومعه سرا","0108","Male","Active",8014,8189,2507,9520,4272,75,3902,0
"گیلان","01","صومعه سرا","0108","Male","Unemployed",883,878,396,1299,895,2,683,0
"گیلان","01","صومعه سرا","0108","Female","Active",920,766,284,1634,2339,4,1411,0
"گیلان","01","صومعه سرا","0108","Female","Unemployed",153,170,85,554,932,0,92,0
"گیلان","01","فومن","0109","Male","Active",5712,5766,2084,6090,3105,33,3632,0
"گیلان","01","فومن","0109","Male","Unemployed",322,542,282,865,592,1,264,0
"گیلان","01","فومن","0109","Female","Active",507,513,207,1149,1836,10,969,0
"گیلان","01","فومن","0109","Female","Unemployed",78,140,74,419,688,1,42,0
"گیلان","01","لنگرود","0110","Male","Active",6449,9814,3843,11511,6398,90,3636,0
"گیلان","01","لنگرود","0110","Male","Unemployed",292,656,378,1023,1140,1,206,0
"گیلان","01","لنگرود","0110","Female","Active",1008,1032,384,1996,3946,19,1159,0
"گیلان","01","لنگرود","0110","Female","Unemployed",150,164,54,455,1474,0,103,0
"گیلان","01","لاهیجان","0111","Male","Active",6803,10012,3786,12634,10298,111,3721,0
"گیلان","01","لاهیجان","0111","Male","Unemployed",396,699,384,1282,1644,5,329,0
"گیلان","01","لاهیجان","0111","Female","Active",1258,1413,532,2706,6429,39,1564,0
"گیلان","01","لاهیجان","0111","Female","Unemployed",70,175,97,564,2129,2,50,0
"گیلان","01","شفت","0112","Male","Active",4259,3769,1218,3497,1251,35,3070,0
"گیلان","01","شفت","0112","Male","Unemployed",293,574,261,763,381,2,277,0
"گیلان","01","شفت","0112","Female","Active",516,478,184,929,828,6,813,0
"گیلان","01","شفت","0112","Female","Unemployed",137,183,63,514,472,0,41,0
"گیلان","01","املش","0113","Male","Active",2216,2775,985,3505,1839,34,1387,0
"گیلان","01","املش","0113","Male","Unemployed",55,128,70,310,363,1,27,0
"گیلان","01","املش","0113","Female","Active",433,393,126,635,1008,3,602,0
"گیلان","01","املش","0113","Female","Unemployed",8,34,22,128,357,0,1,0
"گیلان","01","رضوانشهر","0114","Male","Active",3265,4188,1699,5534,2961,49,1425,0
"گیلان","01","رضوانشهر","0114","Male","Unemployed",58,159,103,427,497,1,21,0
"گیلان","01","رضوانشهر","0114","Female","Active",515,363,189,790,1358,8,513,0
"گیلان","01","رضوانشهر","0114","Female","Unemployed",28,41,25,136,420,0,16,0
"گیلان","01","سیاهکل","0115","Male","Active",2230,2687,1116,3568,1785,28,1583,0
"گیلان","01","سیاهکل","0115","Male","Unemployed",35,123,98,420,347,0,24,0
"گیلان","01","سیاهکل","0115","Female","Active",623,419,143,713,947,1,856,0
"گیلان","01","سیاهکل","0115","Female","Unemployed",54,78,44,227,410,1,21,0
"گیلان","01","ماسال","0116","Male","Active",2529,2804,1186,3613,2331,20,2291,0
"گیلان","01","ماسال","0116","Male","Unemployed",76,177,124,476,415,0,58,0
"گیلان","01","ماسال","0116","Female","Active",293,263,126,727,1284,2,468,0
"گیلان","01","ماسال","0116","Female","Unemployed",49,54,32,257,390,0,26,0
"لرستان","15","الیگودرز","1501","Male","Active",7360,6986,3094,7570,5065,100,5496,0
"لرستان","15","الیگودرز","1501","Male","Unemployed",451,649,376,1097,967,22,347,0
"لرستان","15","الیگودرز","1501","Female","Active",754,461,220,960,2261,15,1009,0
"لرستان","15","الیگودرز","1501","Female","Unemployed",122,104,48,329,617,6,69,0
"لرستان","15","بروجرد","1502","Male","Active",17598,19834,7229,19929,13340,230,10261,4
"لرستان","15","بروجرد","1502","Male","Unemployed",702,1222,808,2423,2476,8,540,3
"لرستان","15","بروجرد","1502","Female","Active",1188,1128,447,2394,6375,37,1451,0
"لرستان","15","بروجرد","1502","Female","Unemployed",140,228,134,898,1979,3,85,0
"لرستان","15","خرم آباد","1503","Male","Active",16049,19430,8691,38570,33175,171,12311,0
"لرستان","15","خرم آباد","1503","Male","Unemployed",484,1020,873,5028,5513,11,438,0
"لرستان","15","خرم آباد","1503","Female","Active",1767,1412,817,5565,16560,42,2629,0
"لرستان","15","خرم آباد","1503","Female","Unemployed",222,292,245,2229,5225,7,158,0
"لرستان","15","دلفان","1504","Male","Active",9447,6955,4017,6061,4801,118,8425,4
"لرستان","15","دلفان","1504","Male","Unemployed",576,675,596,1201,1089,45,514,3
"لرستان","15","دلفان","1504","Female","Active",1439,1039,569,1333,2100,19,1856,0
"لرستان","15","دلفان","1504","Female","Unemployed",277,266,164,433,663,11,188,0
"لرستان","15","دورود","1505","Male","Active",8751,9190,3310,12179,7168,116,5053,0
"لرستان","15","دورود","1505","Male","Unemployed",396,852,538,2027,1622,10,249,0
"لرستان","15","دورود","1505","Female","Active",680,437,190,1173,2602,19,815,0
"لرستان","15","دورود","1505","Female","Unemployed",74,88,51,477,935,4,41,0
"لرستان","15","کوهدشت","1506","Male","Active",7253,7236,4354,8655,7726,60,9247,0
"لرستان","15","کوهدشت","1506","Male","Unemployed",444,695,606,1491,1747,3,715,0
"لرستان","15","کوهدشت","1506","Female","Active",1031,690,481,1526,3687,9,1627,0
"لرستان","15","کوهدشت","1506","Female","Unemployed",215,206,154,733,1448,2,182,0
"لرستان","15","ازنا","1507","Male","Active",4325,3831,1596,4647,3011,36,2646,0
"لرستان","15","ازنا","1507","Male","Unemployed",102,239,169,551,507,1,96,0
"لرستان","15","ازنا","1507","Female","Active",470,240,114,493,1173,4,611,0
"لرستان","15","ازنا","1507","Female","Unemployed",24,43,31,170,295,1,18,0
"لرستان","15","پلدختر","1508","Male","Active",3278,3207,1836,4694,3116,29,3687,0
"لرستان","15","پلدختر","1508","Male","Unemployed",59,107,104,430,481,3,78,0
"لرستان","15","پلدختر","1508","Female","Active",590,348,205,721,1382,4,1055,0
"لرستان","15","پلدختر","1508","Female","Unemployed",26,48,28,167,400,0,23,0
"لرستان","15","سلسله","1509","Male","Active",2288,2573,1429,4717,4752,29,3527,0
"لرستان","15","سلسله","1509","Male","Unemployed",46,90,120,505,902,0,115,0
"لرستان","15","سلسله","1509","Female","Active",278,244,152,624,1785,7,693,0
"لرستان","15","سلسله","1509","Female","Unemployed",58,55,50,278,757,0,65,0
"لرستان","15","دوره","1510","Male","Active",2288,2173,999,2587,871,12,2774,0
"لرستان","15","دوره","1510","Male","Unemployed",47,46,55,284,164,0,41,0
"لرستان","15","دوره","1510","Female","Active",407,238,130,389,346,3,678,0
"لرستان","15","دوره","1510","Female","Unemployed",56,39,23,131,151,1,21,0
"لرستان","15","رومشکان","1511","Male","Active",1137,1579,970,2600,2207,10,1939,0
"لرستان","15","رومشکان","1511","Male","Unemployed",57,71,98,424,488,0,97,0
"لرستان","15","رومشکان","1511","Female","Active",227,202,202,584,732,0,476,0
"لرستان","15","رومشکان","1511","Female","Unemployed",28,53,67,276,338,0,43,0
"مازندران","02","آمل","0201","Male","Active",22245,26946,9297,25151,26595,209,7978,0
"مازندران","02","آمل","0201","Male","Unemployed",508,1126,658,1784,3719,7,280,0
"مازندران","02","آمل","0201","Female","Active",1656,1599,770,3149,11077,45,1439,0
"مازندران","02","آمل","0201","Female","Unemployed",139,213,158,642,2932,3,68,0
"مازندران","02","بابل","0202","Male","Active",23391,31269,11746,35952,34572,653,13135,1
"مازندران","02","بابل","0202","Male","Unemployed",987,1999,1030,3573,5552,22,602,0
"مازندران","02","بابل","0202","Female","Active",2128,2132,1063,5063,15286,254,2939,0
"مازندران","02","بابل","0202","Female","Unemployed",207,371,217,1524,4938,4,116,0
"مازندران","02","بهشهر","0204","Male","Active",6192,7747,3942,13122,10431,93,3284,0
"مازندران","02","بهشهر","0204","Male","Unemployed",351,811,541,1933,1842,10,178,0
"مازندران","02","بهشهر","0204","Female","Active",654,542,322,1668,4449,19,632,0
"مازندران","02","بهشهر","0204","Female","Unemployed",51,76,59,474,1308,2,29,0
"مازندران","02","تنکابن","0205","Male","Active",6506,9796,3974,13415,10244,138,2346,1
"مازندران","02","تنکابن","0205","Male","Unemployed",201,772,401,1376,1942,10,91,0
"مازندران","02","تنکابن","0205","Female","Active",550,727,366,2038,5640,20,498,0
"مازندران","02","تنکابن","0205","Female","Unemployed",54,158,88,636,1980,3,13,0
"مازندران","02","رامسر","0206","Male","Active",3034,4604,1739,5864,4554,55,1235,0
"مازندران","02","رامسر","0206","Male","Unemployed",84,234,155,483,798,4,38,0
"مازندران","02","رامسر","0206","Female","Active",352,402,170,809,2602,5,414,0
"مازندران","02","رامسر","0206","Female","Unemployed",13,30,25,176,808,1,5,0
"مازندران","02","ساری","0207","Male","Active",13764,18741,9154,43410,41480,319,6500,0
"مازندران","02","ساری","0207","Male","Unemployed",474,1131,861,4733,5395,19,246,0
"مازندران","02","ساری","0207","Female","Active",2210,1746,1009,6512,19274,87,2198,0
"مازندران","02","ساری","0207","Female","Unemployed",164,227,161,1633,4721,4,85,0
"مازندران","02","سوادکوه","0208","Male","Active",780,1649,686,3809,2950,30,303,0
"مازندران","02","سوادکوه","0208","Male","Unemployed",39,165,91,572,578,4,16,0
"مازندران","02","سوادکوه","0208","Female","Active",190,170,83,508,1071,6,211,0
"مازندران","02","سوادکوه","0208","Female","Unemployed",11,22,11,180,401,0,5,0
"مازندران","02","قائم شهر","0210","Male","Active",7595,14159,6490,26157,23745,238,2812,1
"مازندران","02","قائم شهر","0210","Male","Unemployed",294,954,743,3252,3927,33,129,0
"مازندران","02","قائم شهر","0210","Female","Active",937,1215,664,3683,11266,42,800,0
"مازندران","02","قائم شهر","0210","Female","Unemployed",90,195,126,1216,3560,9,43,0
"مازندران","02","نور","0214","Male","Active",6390,7654,2525,7169,7435,58,2749,0
"مازندران","02","نور","0214","Male","Unemployed",305,616,279,844,1354,1,150,0
"مازندران","02","نور","0214","Female","Active",574,638,294,1031,3111,10,719,0
"مازندران","02","نور","0214","Female","Unemployed",92,147,78,370,1114,2,39,0
"مازندران","02","نوشهر","0215","Male","Active",6421,8687,3150,9061,9454,109,2726,0
"مازندران","02","نوشهر","0215","Male","Unemployed",232,606,338,930,1474,12,104,0
"مازندران","02","نوشهر","0215","Female","Active",562,594,283,1323,3884,21,572,0
"مازندران","02","نوشهر","0215","Female","Unemployed",51,127,72,420,1074,5,21,0
"مازندران","02","بابلسر","0216","Male","Active",5452,7848,3840,9764,8181,126,2628,0
"مازندران","02","بابلسر","0216","Male","Unemployed",248,536,400,1103,1322,4,164,0
"مازندران","02","بابلسر","0216","Female","Active",424,478,273,1486,3612,37,431,0
"مازندران","02","بابلسر","0216","Female","Unemployed",39,82,59,448,1159,0,16,0
"مازندران","02","محمودآباد","0218","Male","Active",6045,6901,3005,6112,5469,93,2420,0
"مازندران","02","محمودآباد","0218","Male","Unemployed",274,434,243,499,799,13,120,0
"مازندران","02","محمودآباد","0218","Female","Active",453,456,201,695,1485,7,408,0
"مازندران","02","محمودآباد","0218","Female","Unemployed",50,95,32,167,362,0,36,0
"مازندران","02","نکا","0219","Male","Active",5938,6623,2935,9323,6407,76,2780,0
"مازندران","02","نکا","0219","Male","Unemployed",184,395,314,984,976,3,94,0
"مازندران","02","نکا","0219","Female","Active",910,551,235,1232,2385,15,843,0
"مازندران","02","نکا","0219","Female","Unemployed",52,78,54,347,780,1,25,0
"مازندران","02","چالوس","0220","Male","Active",4213,6683,3137,9308,8161,65,1853,0
"مازندران","02","چالوس","0220","Male","Unemployed",230,693,423,1137,1451,12,126,0
"مازندران","02","چالوس","0220","Female","Active",401,572,285,1412,3799,6,535,0
"مازندران","02","چالوس","0220","Female","Unemployed",42,127,62,470,1299,0,21,0
"مازندران","02","جویبار","0221","Male","Active",3741,5669,2358,5207,3960,58,2059,0
"مازندران","02","جویبار","0221","Male","Unemployed",143,370,223,553,701,1,100,0
"مازندران","02","جویبار","0221","Female","Active",296,254,156,591,1686,7,353,0
"مازندران","02","جویبار","0221","Female","Unemployed",24,48,39,215,630,0,17,0
"مازندران","02","گلوگاه","0222","Male","Active",1565,2238,1058,3410,1771,26,938,0
"مازندران","02","گلوگاه","0222","Male","Unemployed",99,234,160,504,321,0,45,0
"مازندران","02","گلوگاه","0222","Female","Active",169,132,98,454,904,4,238,0
"مازندران","02","گلوگاه","0222","Female","Unemployed",21,27,20,132,240,0,17,0
"مازندران","02","فریدونکنار","0223","Male","Active",3430,4688,1848,4138,2982,50,1574,0
"مازندران","02","فریدونکنار","0223","Male","Unemployed",159,341,177,475,540,2,75,0
"مازندران","02","فریدونکنار","0223","Female","Active",306,322,166,515,1053,4,311,0
"مازندران","02","فریدونکنار","0223","Female","Unemployed",12,38,20,113,309,0,9,0
"مازندران","02","عباس آباد","0224","Male","Active",2963,4007,1519,3938,2574,39,873,0
"مازندران","02","عباس آباد","0224","Male","Unemployed",172,448,199,601,555,6,55,0
"مازندران","02","عباس آباد","0224","Female","Active",216,239,109,585,1117,5,163,0
"مازندران","02","عباس آباد","0224","Female","Unemployed",35,52,30,193,399,0,11,0
"مازندران","02","میاندورود","0225","Male","Active",2844,3324,1570,4667,1759,42,1292,0
"مازندران","02","میاندورود","0225","Male","Unemployed",106,236,113,586,341,0,35,0
"مازندران","02","میاندورود","0225","Female","Active",292,233,121,427,580,8,318,0
"مازندران","02","میاندورود","0225","Female","Unemployed",15,37,10,96,154,0,12,0
"مازندران","02","سیمرغ","0226","Male","Active",779,1241,673,1642,867,24,435,0
"مازندران","02","سیمرغ","0226","Male","Unemployed",17,60,63,190,180,2,15,0
"مازندران","02","سیمرغ","0226","Female","Active",112,105,44,173,248,3,154,0
"مازندران","02","سیمرغ","0226","Female","Unemployed",5,5,7,51,99,0,10,0
"مازندران","02","سوادکوه شمالی","0227","Male","Active",766,1002,500,1965,1313,15,393,0
"مازندران","02","سوادکوه شمالی","0227","Male","Unemployed",21,77,56,268,220,0,14,0
"مازندران","02","سوادکوه شمالی","0227","Female","Active",112,91,42,233,491,1,169,0
"مازندران","02","سوادکوه شمالی","0227","Female","Unemployed",5,12,6,62,166,0,5,0
"مازندران","02","کلاردشت","0228","Male","Active",644,1177,580,1945,1582,15,468,0
"مازندران","02","کلاردشت","0228","Male","Unemployed",21,45,59,177,267,0,32,0
"مازندران","02","کلاردشت","0228","Female","Active",225,236,116,372,585,7,302,0
"مازندران","02","کلاردشت","0228","Female","Unemployed",16,26,14,74,149,0,31,0
"مرکزی","00","اراک","0001","Male","Active",27871,28093,11366,44107,42503,373,8332,2
"مرکزی","00","اراک","0001","Male","Unemployed",1233,2691,1801,5038,5589,21,248,0
"مرکزی","00","اراک","0001","Female","Active",2401,1551,644,4928,18933,43,1729,0
"مرکزی","00","اراک","0001","Female","Unemployed",142,226,139,1268,5125,5,34,0
"مرکزی","00","آشتیان","0002","Male","Active",1097,937,213,1088,805,17,381,0
"مرکزی","00","آشتیان","0002","Male","Unemployed",24,49,16,102,82,0,9,0
"مرکزی","00","آشتیان","0002","Female","Active",96,69,18,174,257,1,44,0
"مرکزی","00","آشتیان","0002","Female","Unemployed",7,9,4,27,59,0,4,0
"مرکزی","00","تفرش","0003","Male","Active",1369,1162,441,1672,1132,11,710,0
"مرکزی","00","تفرش","0003","Male","Unemployed",31,74,48,129,133,0,32,0
"مرکزی","00","تفرش","0003","Female","Active",87,65,23,212,620,0,58,0
"مرکزی","00","تفرش","0003","Female","Unemployed",7,3,1,27,152,0,1,0
"مرکزی","00","خمین","0004","Male","Active",6285,6222,2056,6679,5020,61,2895,1
"مرکزی","00","خمین","0004","Male","Unemployed",372,616,347,803,784,4,153,0
"مرکزی","00","خمین","0004","Female","Active",409,297,107,826,2099,3,458,1
"مرکزی","00","خمین","0004","Female","Unemployed",39,37,23,184,542,0,16,0
"مرکزی","00","دلیجان","0005","Male","Active",2695,2947,926,4167,2867,35,1366,0
"مرکزی","00","دلیجان","0005","Male","Unemployed",58,101,57,221,249,1,17,0
"مرکزی","00","دلیجان","0005","Female","Active",331,186,63,449,1054,7,256,0
"مرکزی","00","دلیجان","0005","Female","Unemployed",5,15,6,75,160,0,2,0
"مرکزی","00","ساوه","0006","Male","Active",13963,16004,6216,21633,13643,207,6010,1
"مرکزی","00","ساوه","0006","Male","Unemployed",367,837,545,1372,1072,4,102,0
"مرکزی","00","ساوه","0006","Female","Active",1160,865,391,2211,5342,27,946,0
"مرکزی","00","ساوه","0006","Female","Unemployed",65,79,50,352,927,0,17,0
"مرکزی","00","شازند","0007","Male","Active",9037,7069,2352,7003,4584,96,4022,1
"مرکزی","00","شازند","0007","Male","Unemployed",470,704,371,1014,787,3,159,0
"مرکزی","00","شازند","0007","Female","Active",789,343,129,736,1568,8,1020,0
"مرکزی","00","شازند","0007","Female","Unemployed",87,69,20,238,577,1,25,0
"مرکزی","00","محلات","0009","Male","Active",2730,3421,1382,4598,2676,26,1133,0
"مرکزی","00","محلات","0009","Male","Unemployed",84,205,147,299,297,2,29,0
"مرکزی","00","محلات","0009","Female","Active",271,233,86,512,1278,7,273,0
"مرکزی","00","محلات","0009","Female","Unemployed",8,30,12,83,301,1,3,0
"مرکزی","00","زرندیه","0010","Male","Active",3619,4262,1724,4413,2238,38,1240,0
"مرکزی","00","زرندیه","0010","Male","Unemployed",139,304,173,384,208,2,26,0
"مرکزی","00","زرندیه","0010","Female","Active",282,197,105,474,866,4,206,0
"مرکزی","00","زرندیه","0010","Female","Unemployed",47,27,8,77,129,0,11,0
"مرکزی","00","کمیجان","0011","Male","Active",2774,2409,851,1833,1202,37,1691,0
"مرکزی","00","کمیجان","0011","Male","Unemployed",52,110,42,141,143,3,30,0
"مرکزی","00","کمیجان","0011","Female","Active",261,131,44,126,375,12,394,0
"مرکزی","00","کمیجان","0011","Female","Unemployed",19,23,8,24,74,0,6,0
"مرکزی","00","خنداب","0012","Male","Active",5964,4556,1090,2446,1147,71,2315,0
"مرکزی","00","خنداب","0012","Male","Unemployed",149,308,103,236,144,1,39,0
"مرکزی","00","خنداب","0012","Female","Active",451,186,39,150,241,3,490,0
"مرکزی","00","خنداب","0012","Female","Unemployed",13,11,2,15,59,0,7,0
"مرکزی","00","فراهان","0013","Male","Active",2244,1820,600,1597,814,62,1283,0
"مرکزی","00","فراهان","0013","Male","Unemployed",58,148,52,203,130,1,21,0
"مرکزی","00","فراهان","0013","Female","Active",210,115,67,199,267,1,162,0
"مرکزی","00","فراهان","0013","Female","Unemployed",25,15,5,59,85,0,4,0
"همدان","13","تویسرکان","1301","Male","Active",6192,6289,2277,6070,3198,50,3364,1
"همدان","13","تویسرکان","1301","Male","Unemployed",215,510,343,879,591,6,152,1
"همدان","13","تویسرکان","1301","Female","Active",368,204,99,572,1722,8,586,1
"همدان","13","تویسرکان","1301","Female","Unemployed",36,24,30,172,535,1,29,1
"همدان","13","ملایر","1302","Male","Active",19579,18624,5450,16733,10642,195,8252,1
"همدان","13","ملایر","1302","Male","Unemployed",1136,1645,925,2283,1982,19,320,0
"همدان","13","ملایر","1302","Female","Active",1228,754,261,1735,5503,19,1586,0
"همدان","13","ملایر","1302","Female","Unemployed",86,108,69,550,1861,1,26,0
"همدان","13","نهاوند","1303","Male","Active",11340,11573,3995,11722,6201,90,5365,2
"همدان","13","نهاوند","1303","Male","Unemployed",489,1143,733,2164,1554,30,148,0
"همدان","13","نهاوند","1303","Female","Active",671,406,188,924,2810,8,1086,1
"همدان","13","نهاوند","1303","Female","Unemployed",83,115,72,361,1214,6,26,0
"همدان","13","همدان","1304","Male","Active",36931,39727,13394,41015,35940,358,13052,0
"همدان","13","همدان","1304","Male","Unemployed",1838,3355,2019,4593,4931,25,596,0
"همدان","13","همدان","1304","Female","Active",2202,1670,695,4913,20540,41,1943,1
"همدان","13","همدان","1304","Female","Unemployed",126,203,131,1178,5594,8,39,0
"همدان","13","کبودرآهنگ","1305","Male","Active",12166,8353,2430,5430,2834,81,5881,0
"همدان","13","کبودرآهنگ","1305","Male","Unemployed",678,963,378,872,422,7,230,0
"همدان","13","کبودرآهنگ","1305","Female","Active",579,268,94,319,779,7,487,0
"همدان","13","کبودرآهنگ","1305","Female","Unemployed",78,67,31,87,235,3,15,0
"همدان","13","اسدآباد","1306","Male","Active",6957,7181,2538,5516,2909,38,3430,0
"همدان","13","اسدآباد","1306","Male","Unemployed",349,746,470,873,616,4,110,0
"همدان","13","اسدآباد","1306","Female","Active",518,221,73,371,1307,3,639,0
"همدان","13","اسدآباد","1306","Female","Unemployed",115,50,23,105,458,1,16,0
"همدان","13","بهار","1307","Male","Active",10714,10502,2455,5883,2386,95,4826,4
"همدان","13","بهار","1307","Male","Unemployed",346,680,334,750,442,5,101,3
"همدان","13","بهار","1307","Female","Active",299,183,48,238,857,3,442,0
"همدان","13","بهار","1307","Female","Unemployed",22,26,5,42,279,0,8,0
"همدان","13","رزن","1308","Male","Active",9419,7931,1893,4443,2712,32,4813,0
"همدان","13","رزن","1308","Male","Unemployed",423,743,228,536,372,0,211,0
"همدان","13","رزن","1308","Female","Active",551,237,76,288,957,2,727,0
"همدان","13","رزن","1308","Female","Unemployed",19,19,9,35,196,0,14,0
"همدان","13","فامنین","1309","Male","Active",3413,2643,972,1815,943,22,1805,2
"همدان","13","فامنین","1309","Male","Unemployed",202,334,162,324,174,1,72,0
"همدان","13","فامنین","1309","Female","Active",263,136,65,88,187,2,213,0
"همدان","13","فامنین","1309","Female","Unemployed",11,18,14,17,59,0,1,0
"یزد","21","اردکان","2101","Male","Active",5306,4847,2202,8579,6867,117,1805,12
"یزد","21","اردکان","2101","Male","Unemployed",267,254,127,387,433,4,75,2
"یزد","21","اردکان","2101","Female","Active",611,412,216,1033,2490,30,367,4
"یزد","21","اردکان","2101","Female","Unemployed",265,191,98,511,942,12,147,3
"یزد","21","بافق","2102","Male","Active",1327,1982,1342,4226,3264,38,337,5
"یزد","21","بافق","2102","Male","Unemployed",100,130,83,219,176,2,23,0
"یزد","21","بافق","2102","Female","Active",399,295,221,668,1554,4,173,0
"یزد","21","بافق","2102","Female","Unemployed",99,65,25,145,388,1,56,0
"یزد","21","تفت","2103","Male","Active",2578,1647,901,2618,2305,26,1357,0
"یزد","21","تفت","2103","Male","Unemployed",136,87,86,257,271,2,40,0
"یزد","21","تفت","2103","Female","Active",482,152,96,452,1148,5,238,0
"یزد","21","تفت","2103","Female","Unemployed",245,52,32,191,322,0,54,0
"یزد","21","مهریز","2104","Male","Active",3361,3018,988,3226,2478,45,987,0
"یزد","21","مهریز","2104","Male","Unemployed",111,131,77,237,258,5,37,0
"یزد","21","مهریز","2104","Female","Active",562,216,123,579,1289,7,336,0
"یزد","21","مهریز","2104","Female","Unemployed",153,34,17,161,321,4,81,0
