"province_name","province_code","county_name","age_group","male","female"
"خوزستان","06","اهواز","25-29",83724,84846
"خوزستان","06","اهواز","30-34",64200,64072
"خوزستان","06","اهواز","35-39",50726,48167
"خوزستان","06","اهواز","40-44",43203,41909
"خوزستان","06","اهواز","45-49",35249,34190
"خوزستان","06","اهواز","50-54",30501,28892
"خوزستان","06","اهواز","55-59",23742,22040
"خوزستان","06","اهواز","60-64",14495,15376
"خوزستان","06","اهواز","65-69",8651,9630
"خوزستان","06","اهواز","70-74",6838,7303
"خوزستان","06","اهواز","75-79",5140,5145
"خوزستان","06","اهواز","80-84",3079,3089
"خوزستان","06","اهواز","85-89",1171,1409
"خوزستان","06","اهواز","90-94",272,409
"خوزستان","06","اهواز","95-99",99,133
"خوزستان","06","اهواز",">100",48,137
"خوزستان","06","اهواز","unknown",173,275
"خوزستان","06","ایذه","0-4",10601,10235
"خوزستان","06","ایذه","5-9",9439,8903
"خوزستان","06","ایذه","10-14",10015,9793
"خوزستان","06","ایذه","15-19",12054,12274
"خوزستان","06","ایذه","20-24",11317,12158
"خوزستان","06","ایذه","25-29",10329,10989
"خوزستان","06","ایذه","30-34",8014,8141
"خوزستان","06","ایذه","35-39",6502,6547
"خوزستان","06","ایذه","40-44",5237,5226
"خوزستان","06","ایذه","45-49",4234,4487
"خوزستان","06","ایذه","50-54",3873,4372
"خوزستان","06","ایذه","55-59",2501,2734
"خوزستان","06","ایذه","60-64",1584,2168
"خوزستان","06","ایذه","65-69",956,1443
"خوزستان","06","ایذه","70-74",1403,971
"خوزستان","06","ایذه","75-79",1507,910
"خوزستان","06","ایذه","80-84",1054,696
"خوزستان","06","ایذه","85-89",402,325
"خوزستان","06","ایذه","90-94",58,85
"خوزستان","06","ایذه","95-99",22,29
"خوزستان","06","ایذه",">100",6,20
"خوزستان","06","ایذه","unknown",3,4
"خوزستان","06","باغ ملک","0-4",6102,5687
"خوزستان","06","باغ ملک","5-9",5613,5488
"خوزستان","06","باغ ملک","10-14",5480,5427
"خوزستان","06","باغ ملک","15-19",6542,6535
"خوزستان","06","باغ ملک","20-24",5857,6398
"خوزستان","06","باغ ملک","25-29",5359,5298
"خوزستان","06","باغ ملک","30-34",4213,4247
"خوزستان","06","باغ ملک","35-39",3431,3383
"خوزستان","06","باغ ملک","40-44",2528,2550
"خوزستان","06","باغ ملک","45-49",1765,1880
"خوزستان","06","باغ ملک","50-54",1867,1905
"خوزستان","06","باغ ملک","55-59",1358,1577
"خوزستان","06","باغ ملک","60-64",892,1255
"خوزستان","06","باغ ملک","65-69",439,588
"خوزستان","06","باغ ملک","70-74",700,585
"خوزستان","06","باغ ملک","75-79",752,529
"خوزستان","06","باغ ملک","80-84",520,323
"خوزستان","06","باغ ملک","85-89",145,124
"خوزستان","06","باغ ملک","90-94",23,30
"خوزستان","06","باغ ملک","95-99",12,12
"خوزستان","06","باغ ملک",">100",7,12
"خوزستان","06","باغ ملک","unknown",5,7
"خوزستان","06","باوی","0-4",5510,5300
"خوزستان","06","باوی","5-9",4572,4500
"خوزستان","06","باوی","10-14",3900,3874
"خوزستان","06","باوی","15-19",4662,4591
"خوزستان","06","باوی","20-24",5382,5349
"خوزستان","06","باوی","25-29",5071,4823
"خوزستان","06","باوی","30-34",4064,3973
"خوزستان","06","باوی","35-39",3406,2856
"خوزستان","06","باوی","40-44",2521,2123
"خوزستان","06","باوی","45-49",1663,1547
"خوزستان","06","باوی","50-54",1373,1392
"خوزستان","06","باوی","55-59",1021,1173
"خوزستان","06","باوی","60-64",662,850
"خوزستان","06","باوی","65-69",452,508
"خوزستان","06","باوی","70-74",451,466
"خوزستان","06","باوی","75-79",300,265
"خوزستان","06","باوی","80-84",175,149
"خوزستان","06","باوی","85-89",74,83
"خوزستان","06","باوی","90-94",20,29
"خوزستان","06","باوی","95-99",4,8
"خوزستان","06","باوی",">100",2,10
"خوزستان","06","باوی","unknown",6,0
"خوزستان","06","بندرماهشهر","0-4",14968,14199
"خوزستان","06","بندرماهشهر","5-9",12655,12171
"خوزستان","06","بندرماهشهر","10-14",11234,11059
"خوزستان","06","بندرماهشهر","15-19",12540,12604
"خوزستان","06","بندرماهشهر","20-24",14717,16291
"خوزستان","06","بندرماهشهر","25-29",16831,17865
"خوزستان","06","بندرماهشهر","30-34",15010,13973
"خوزستان","06","بندرماهشهر","35-39",11093,9850
"خوزستان","06","بندرماهشهر","40-44",9251,8198
"خوزستان","06","بندرماهشهر","45-49",6685,5806
"خوزستان","06","بندرماهشهر","50-54",5021,4645
"خوزستان","06","بندرماهشهر","55-59",3729,3788
"خوزستان","06","بندرماهشهر","60-64",2371,2794
"خوزستان","06","بندرماهشهر","65-69",1378,1655
"خوزستان","06","بندرماهشهر","70-74",1207,1139
"خوزستان","06","بندرماهشهر","75-79",794,795
"خوزستان","06","بندرماهشهر","80-84",480,592
"خوزستان","06","بندرماهشهر","85-89",185,263
"خوزستان","06","بندرماهشهر","90-94",30,62
"خوزستان","06","بندرماهشهر","95-99",24,24
"خوزستان","06","بندرماهشهر",">100",13,20
"خوزستان","06","بندرماهشهر","unknown",27,1
"خوزستان","06","بهبهان","0-4",7413,7175
"خوزستان","06","بهبهان","5-9",6510,6243
"خوزستان","06","بهبهان","10-14",6328,6224
"خوزستان","06","بهبهان","15-19",8182,7767
"خوزستان","06","بهبهان","20-24",10458,10525
"خوزستان","06","بهبهان","25-29",11042,10852
"خوزستان","06","بهبهان","30-34",8157,8028
"خوزستان","06","بهبهان","35-39",6644,6406
"خوزستان","06","بهبهان","40-44",5948,5802
"خوزستان","06","بهبهان","45-49",4594,4612
"خوزستان","06","بهبهان","50-54",4553,4231
"خوزستان","06","بهبهان","55-59",3569,3342
"خوزستان","06","بهبهان","60-64",1957,2531
"خوزستان","06","بهبهان","65-69",1383,1748
"خوزستان","06","بهبهان","70-74",1495,1422
"خوزستان","06","بهبهان","75-79",1135,1030
"خوزستان","06","بهبهان","80-84",808,740
"خوزستان","06","بهبهان","85-89",335,326
"خوزستان","06","بهبهان","90-94",51,64
"خوزستان","06","بهبهان","95-99",7,22
"خوزستان","06","بهبهان",">100",19,22
"خوزستان","06","بهبهان","unknown",3,0
"خوزستان","06","خرمشهر","0-4",9151,8731
"خوزستان","06","خرمشهر","5-9",7595,7157
"خوزستان","06","خرمشهر","10-14",6376,6323
"خوزستان","06","خرمشهر","15-19",7836,7974
"خوزستان","06","خرمشهر","20-24",9270,10490
"خوزستان","06","خرمشهر","25-29",9445,9909
"خوزستان","06","خرمشهر","30-34",7038,7266
"خوزستان","06","خرمشهر","35-39",5604,5676
"خوزستان","06","خرمشهر","40-44",4918,4749
"خوزستان","06","خرمشهر","45-49",3729,3904
"خوزستان","06","خرمشهر","50-54",2991,2895
"خوزستان","06","خرمشهر","55-59",2326,2489
"خوزستان","06","خرمشهر","60-64",1529,1779
"خوزستان","06","خرمشهر","65-69",1013,1171
"خوزستان","06","خرمشهر","70-74",896,863
"خوزستان","06","خرمشهر","75-79",587,654
"خوزستان","06","خرمشهر","80-84",359,527
"خوزستان","06","خرمشهر","85-89",138,162
"خوزستان","06","خرمشهر","90-94",34,56
"خوزستان","06","خرمشهر","95-99",19,22
"خوزستان","06","خرمشهر",">100",10,16
"خوزستان","06","خرمشهر","unknown",11,13
"خوزستان","06","دزفول","0-4",17745,16549
"خوزستان","06","دزفول","5-9",16485,15437
"خوزستان","06","دزفول","10-14",17460,16661
"خوزستان","06","دزفول","15-19",22885,21108
"خوزستان","06","دزفول","20-24",29443,26412
"خوزستان","06","دزفول","25-29",25452,24531
"خوزستان","06","دزفول","30-34",19049,18424
"خوزستان","06","دزفول","35-39",15383,13884
"خوزستان","06","دزفول","40-44",13567,12805
"خوزستان","06","دزفول","45-49",11076,10340
"خوزستان","06","دزفول","50-54",9821,8807
"خوزستان","06","دزفول","55-59",6775,6593
"خوزستان","06","دزفول","60-64",3756,4035
"خوزستان","06","دزفول","65-69",2761,2778
"خوزستان","06","دزفول","70-74",2740,2331
"خوزستان","06","دزفول","75-79",2316,1777
"خوزستان","06","دزفول","80-84",1406,1160
"خوزستان","06","دزفول","85-89",594,720
"خوزستان","06","دزفول","90-94",112,159
"خوزستان","06","دزفول","95-99",36,50
"خوزستان","06","دزفول",">100",18,55
"خوزستان","06","دزفول","unknown",31,25
"خوزستان","06","دشت آزادگان","0-4",5782,5596
"خوزستان","06","دشت آزادگان","5-9",4867,4580
"خوزستان","06","دشت آزادگان","10-14",4773,4653
"خوزستان","06","دشت آزادگان","15-19",5950,5865
"خوزستان","06","دشت آزادگان","20-24",6753,6595
"خوزستان","06","دشت آزادگان","25-29",5366,5154
"خوزستان","06","دشت آزادگان","30-34",4002,4088
"خوزستان","06","دشت آزادگان","35-39",3027,3190
"خوزستان","06","دشت آزادگان","40-44",2445,2445
"خوزستان","06","دشت آزادگان","45-49",1933,1949
"خوزستان","06","دشت آزادگان","50-54",1598,1701
"خوزستان","06","دشت آزادگان","55-59",1015,1121
"خوزستان","06","دشت آزادگان","60-64",692,969
"خوزستان","06","دشت آزادگان","65-69",535,700
"خوزستان","06","دشت آزادگان","70-74",462,446
"خوزستان","06","دشت آزادگان","75-79",433,324
"خوزستان","06","دشت آزادگان","80-84",269,219
"خوزستان","06","دشت آزادگان","85-89",98,130
"خوزستان","06","دشت آزادگان","90-94",25,44
"خوزستان","06","دشت آزادگان","95-99",7,14
"خوزستان","06","دشت آزادگان",">100",2,8
"خوزستان","06","دشت آزادگان","unknown",4,2
"خوزستان","06","رامشیر","0-4",2738,2603
"خوزستان","06","رامشیر","5-9",2300,2165
"خوزستان","06","رامشیر","10-14",1995,1959
"خوزستان","06","رامشیر","15-19",2936,2576
"خوزستان","06","رامشیر","20-24",3365,3122
"خوزستان","06","رامشیر","25-29",2863,2806
"خوزستان","06","رامشیر","30-34",2205,2090
"خوزستان","06","رامشیر","35-39",1539,1648
"خوزستان","06","رامشیر","40-44",1264,1294
"خوزستان","06","رامشیر","45-49",885,977
"خوزستان","06","رامشیر","50-54",785,823
"خوزستان","06","رامشیر","55-59",589,698
"خوزستان","06","رامشیر","60-64",329,547
"خوزستان","06","رامشیر","65-69",223,323
"خوزستان","06","رامشیر","70-74",257,228
"خوزستان","06","رامشیر","75-79",217,165
"خوزستان","06","رامشیر","80-84",149,121
"خوزستان","06","رامشیر","85-89",51,56
"خوزستان","06","رامشیر","90-94",12,18
"خوزستان","06","رامشیر","95-99",5,4
"خوزستان","06","رامشیر",">100",4,3
"خوزستان","06","رامشیر","unknown",6,0
"خوزستان","06","رامهرمز","0-4",5152,5031
"خوزستان","06","رامهرمز","5-9",4574,4363
"خوزستان","06","رامهرمز","10-14",4546,4357
"خوزستان","06","رامهرمز","15-19",5839,5436
"خوزستان","06","رامهرمز","20-24",6021,6302
"خوزستان","06","رامهرمز","25-29",5944,5971
"خوزستان","06","رامهرمز","30-34",4698,4502
"خوزستان","06","رامهرمز","35-39",3923,3802
"خوزستان","06","رامهرمز","40-44",3215,3147
"خوزستان","06","رامهرمز","45-49",2279,2280
"خوزستان","06","رامهرمز","50-54",2007,1927
"خوزستان","06","رامهرمز","55-59",1496,1540
"خوزستان","06","رامهرمز","60-64",938,1239
"خوزستان","06","رامهرمز","65-69",619,743
"خوزستان","06","رامهرمز","70-74",646,671
"خوزستان","06","رامهرمز","75-79",649,540
"خوزستان","06","رامهرمز","80-84",371,277
"خوزستان","06","رامهرمز","85-89",151,135
"خوزستان","06","رامهرمز","90-94",18,26
"خوزستان","06","رامهرمز","95-99",9,14
"خوزستان","06","رامهرمز",">100",3,14
"خوزستان","06","رامهرمز","unknown",3,0
"خوزستان","06","شادگان","0-4",9292,8684
"خوزستان","06","شادگان","5-9",7968,7534
"خوزستان","06","شادگان","10-14",7776,7504
"خوزستان","06","شادگان","15-19",9112,8966
"خوزستان","06","شادگان","20-24",9220,9275
"خوزستان","06","شادگان","25-29",7917,8066
"خوزستان","06","شادگان","30-34",6425,6429
"خوزستان","06","شادگان","35-39",4758,4752
"خوزستان","06","شادگان","40-44",3931,4006
"خوزستان","06","شادگان","45-49",2848,2815
"خوزستان","06","شادگان","50-54",2272,2520
"خوزستان","06","شادگان","55-59",1531,1890
"خوزستان","06","شادگان","60-64",879,1308
"خوزستان","06","شادگان","65-69",979,922
"خوزستان","06","شادگان","70-74",761,703
"خوزستان","06","شادگان","75-79",592,413
"خوزستان","06","شادگان","80-84",468,369
"خوزستان","06","شادگان","85-89",171,164
"خوزستان","06","شادگان","90-94",34,40
"خوزستان","06","شادگان","95-99",19,13
"خوزستان","06","شادگان",">100",6,20
"خوزستان","06","شادگان","unknown",2,1
"خوزستان","06","شوش","0-4",10558,10059
"خوزستان","06","شوش","5-9",8877,8636
"خوزستان","06","شوش","10-14",9433,8760
